Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,cost_lower,cost_upper,cost_Hydrogen_lower,cost_Hydrogen_upper,cost_Hydrogen_diff_lower,cost_Hydrogen_diff_upper,cost_diff_lower,cost_diff_upper
Andere aa),2034,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,156.17772,0.0,168.19923110118748,0.0,0.0,0.0,0.0,0.0,0.0,156.17772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.40104912958782,12.063049129587826,26.712328767123303,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-13.310280000000006,0.0,-19.20181802840034,0.0,0.0,0.0,0.0,0.0,0.0,156.17772,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,0.114,280.0,other_industries,-48.00454507100085,156.17772,156.17772,-13.310280000000006,-13.310280000000006,168.19923110118748,168.19923110118748,0.0,0.0,0.0,0.0,-19.20181802840034,-19.20181802840034
Andere aa),2035,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,152.0532,0.0,164.0747111011875,0.0,0.0,0.0,0.0,0.0,0.0,152.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.3210491295878,12.063049129587826,26.712328767123303,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-25.354799999999983,0.0,-31.246338028400316,0.0,0.0,0.0,0.0,0.0,0.0,152.0532,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,0.114,300.0,other_industries,-78.11584507100079,152.0532,152.0532,-25.354799999999983,-25.354799999999983,164.0747111011875,164.0747111011875,0.0,0.0,0.0,0.0,-31.246338028400316,-31.246338028400316
Andere aa),2036,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,148.6674,0.0,160.68891110118747,0.0,0.0,0.0,0.0,0.0,0.0,148.6674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.88904912958782,12.063049129587826,26.712328767123303,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-37.30860000000001,0.0,-43.200138028400346,0.0,0.0,0.0,0.0,0.0,0.0,148.6674,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,0.114,320.0,other_industries,-108.00034507100087,148.6674,148.6674,-37.30860000000001,-37.30860000000001,160.68891110118747,160.68891110118747,0.0,0.0,0.0,0.0,-43.200138028400346,-43.200138028400346
Andere aa),2037,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,145.22004,0.0,157.2415511011875,0.0,0.0,0.0,0.0,0.0,0.0,145.22004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.38504912958783,12.063049129587826,26.712328767123303,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-49.25196,0.0,-55.14349802840033,0.0,0.0,0.0,0.0,0.0,0.0,145.22004,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.114,340.0,other_industries,-137.8587450710008,145.22004,145.22004,-49.25196,-49.25196,157.2415511011875,157.2415511011875,0.0,0.0,0.0,0.0,-55.14349802840033,-55.14349802840033
Andere aa),2038,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,141.83424,0.0,153.85575110118748,0.0,0.0,0.0,0.0,0.0,0.0,141.83424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.9530491295878,12.063049129587826,26.712328767123303,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-61.20576,0.0,-67.09729802840033,0.0,0.0,0.0,0.0,0.0,0.0,141.83424,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.114,360.0,other_industries,-167.7432450710008,141.83424,141.83424,-61.20576,-61.20576,153.85575110118748,153.85575110118748,0.0,0.0,0.0,0.0,-67.09729802840033,-67.09729802840033
Andere aa),2039,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,138.44844,0.0,150.4699511011875,0.0,0.0,0.0,0.0,0.0,0.0,138.44844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.52104912958782,12.063049129587826,26.712328767123303,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-73.15956,0.0,-79.05109802840033,0.0,0.0,0.0,0.0,0.0,0.0,138.44844,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,0.114,380.0,other_industries,-197.62774507100082,138.44844,138.44844,-73.15956,-73.15956,150.4699511011875,150.4699511011875,0.0,0.0,0.0,0.0,-79.05109802840033,-79.05109802840033
Andere aa),2040,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,135.06264,0.0,147.08415110118747,0.0,0.0,0.0,0.0,0.0,0.0,135.06264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0890491295878,12.063049129587826,26.712328767123303,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-85.11336,0.0,-91.00489802840033,0.0,0.0,0.0,0.0,0.0,0.0,135.06264,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.114,400.0,other_industries,-227.51224507100082,135.06264,135.06264,-85.11336,-85.11336,147.08415110118747,147.08415110118747,0.0,0.0,0.0,0.0,-91.00489802840033,-91.00489802840033
Andere aa),2041,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,134.26236,0.0,146.2838711011875,0.0,0.0,0.0,0.0,0.0,0.0,134.26236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.22504912958783,12.063049129587826,26.712328767123303,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-94.04964000000001,0.0,-99.94117802840034,0.0,0.0,0.0,0.0,0.0,0.0,134.26236,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,0.114,420.0,other_industries,-249.85294507100085,134.26236,134.26236,-94.04964000000001,-94.04964000000001,146.2838711011875,146.2838711011875,0.0,0.0,0.0,0.0,-99.94117802840034,-99.94117802840034
Andere aa),2042,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,133.46208000000001,0.0,145.4835911011875,0.0,0.0,0.0,0.0,0.0,0.0,133.46208000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.43304912958783,12.063049129587826,26.712328767123303,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-103.05792,0.0,-108.94945802840033,0.0,0.0,0.0,0.0,0.0,0.0,133.46208000000001,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,0.114,440.0,other_industries,-272.3736450710008,133.46208000000001,133.46208000000001,-103.05792,-103.05792,145.4835911011875,145.4835911011875,0.0,0.0,0.0,0.0,-108.94945802840033,-108.94945802840033
Andere aa),2043,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,132.6618,0.0,144.68331110118748,0.0,0.0,0.0,0.0,0.0,0.0,132.6618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.6410491295878,12.063049129587826,26.712328767123303,244.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-112.06620000000001,0.0,-117.95773802840034,0.0,0.0,0.0,0.0,0.0,0.0,132.6618,0.0,0.0,0.0,0.0,-244.728,0.0,0.0,460.0,0.114,460.0,other_industries,-294.8943450710008,132.6618,132.6618,-112.06620000000001,-112.06620000000001,144.68331110118748,144.68331110118748,0.0,0.0,0.0,0.0,-117.95773802840034,-117.95773802840034
Andere aa),2044,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,131.86151999999998,0.0,143.88303110118747,0.0,0.0,0.0,0.0,0.0,0.0,131.86151999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.84904912958785,12.063049129587826,26.712328767123303,252.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.936,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-121.07448000000002,0.0,-126.96601802840038,0.0,0.0,0.0,0.0,0.0,0.0,131.86151999999998,0.0,0.0,0.0,0.0,-252.936,0.0,0.0,480.0,0.114,480.0,other_industries,-317.4150450710009,131.86151999999998,131.86151999999998,-121.07448000000002,-121.07448000000002,143.88303110118747,143.88303110118747,0.0,0.0,0.0,0.0,-126.96601802840038,-126.96601802840038
Andere aa),2045,Agora-Dampfkessel,9.021511101187476,3.0,19.9771689497717,0.0,131.06124,0.0,143.08275110118748,0.0,0.0,0.0,0.0,0.0,0.0,131.06124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0570491295879,12.063049129587826,26.712328767123303,261.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.144,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-3.0415380284003497,-6.7351598173516045,-0.4,-130.08276,0.0,-135.9742980284004,0.0,0.0,0.0,0.0,0.0,0.0,131.06124,0.0,0.0,0.0,0.0,-261.144,0.0,0.0,500.0,0.114,500.0,other_industries,-339.93574507100095,131.06124,131.06124,-130.08276,-130.08276,143.08275110118748,143.08275110118748,0.0,0.0,0.0,0.0,-135.9742980284004,-135.9742980284004
Andere ab),2025,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.53459999999998,0.0,130.71333899375577,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.15237520154602,2.750375201546024,26.7123287671233,132.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.552,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-15.01740000000001,0.0,-10.439036207790252,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,-132.552,0.0,0.0,108.84,1.0,108.84,other_industries,-26.09759051947563,117.53459999999998,117.53459999999998,-15.01740000000001,-15.01740000000001,130.71333899375577,130.71333899375577,0.0,0.0,0.0,0.0,-10.439036207790252,-10.439036207790252
Andere ab),2026,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.2862,0.0,130.4649389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.16037520154603,2.750375201546024,26.7123287671233,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-16.27380000000001,0.0,-11.695436207790237,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,-133.56,0.0,0.0,127.07,1.0,127.07000000000001,other_industries,-29.238590519475594,117.2862,117.2862,-16.27380000000001,-16.27380000000001,130.4649389937558,130.4649389937558,0.0,0.0,0.0,0.0,-11.695436207790237,-11.695436207790237
Andere ab),2027,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.0378,0.0,130.2165389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.24037520154602,2.750375201546024,26.7123287671233,134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-17.602199999999982,0.0,-13.023836207790225,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,-134.64,0.0,0.0,145.3,1.0,145.3,other_industries,-32.55959051947556,117.0378,117.0378,-17.602199999999982,-17.602199999999982,130.2165389937558,130.2165389937558,0.0,0.0,0.0,0.0,-13.023836207790225,-13.023836207790225
Andere ab),2028,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.78939999999999,0.0,129.9681389937558,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.24837520154603,2.750375201546024,26.7123287671233,135.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.648,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-18.85860000000001,0.0,-14.280236207790239,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,-135.648,0.0,0.0,163.54,1.0,163.54,other_industries,-35.7005905194756,116.78939999999999,116.78939999999999,-18.85860000000001,-18.85860000000001,129.9681389937558,129.9681389937558,0.0,0.0,0.0,0.0,-14.280236207790239,-14.280236207790239
Andere ab),2029,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.541,0.0,129.71973899375578,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32837520154604,2.750375201546024,26.7123287671233,136.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-20.187000000000012,0.0,-15.608636207790255,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,-136.728,0.0,0.0,181.77,1.0,181.77,other_industries,-39.02159051947564,116.541,116.541,-20.187000000000012,-20.187000000000012,129.71973899375578,129.71973899375578,0.0,0.0,0.0,0.0,-15.608636207790255,-15.608636207790255
Andere ab),2030,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.25119999999998,0.0,129.42993899375577,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33637520154602,2.750375201546024,26.7123287671233,137.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.736,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-21.484800000000007,0.0,-16.90643620779025,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,-137.736,0.0,0.0,200.0,1.0,200.0,other_industries,-42.266090519475625,116.25119999999998,116.25119999999998,-21.484800000000007,-21.484800000000007,129.42993899375577,129.42993899375577,0.0,0.0,0.0,0.0,-16.90643620779025,-16.90643620779025
Andere ab),2031,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,113.47739999999999,0.0,126.65613899375579,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25637520154604,2.750375201546024,26.7123287671233,145.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.656,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-32.17860000000002,0.0,-27.600236207790246,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,-145.656,0.0,0.0,220.0,1.0,220.0,other_industries,-69.00059051947561,113.47739999999999,113.47739999999999,-32.17860000000002,-32.17860000000002,126.65613899375579,126.65613899375579,0.0,0.0,0.0,0.0,-27.600236207790246,-27.600236207790246
Andere ab),2032,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,110.66219999999998,0.0,123.84093899375578,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17637520154602,2.750375201546024,26.7123287671233,153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.576,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-42.91380000000001,0.0,-38.33543620779024,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,-153.576,0.0,0.0,240.0,1.0,240.0,other_industries,-95.83859051947559,110.66219999999998,110.66219999999998,-42.91380000000001,-42.91380000000001,123.84093899375578,123.84093899375578,0.0,0.0,0.0,0.0,-38.33543620779024,-38.33543620779024
Andere ab),2033,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,107.847,0.0,121.0257389937558,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16837520154604,2.750375201546024,26.7123287671233,161.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.568,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-53.72100000000002,0.0,-49.14263620779025,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,-161.568,0.0,0.0,260.0,1.0,260.0,other_industries,-122.85659051947562,107.847,107.847,-53.72100000000002,-53.72100000000002,121.0257389937558,121.0257389937558,0.0,0.0,0.0,0.0,-49.14263620779025,-49.14263620779025
Andere ab),2034,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,105.03179999999999,0.0,118.21053899375579,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.08837520154603,2.750375201546024,26.7123287671233,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-64.45620000000001,0.0,-59.87783620779024,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,1.0,280.0,other_industries,-149.69459051947558,105.03179999999999,105.03179999999999,-64.45620000000001,-64.45620000000001,118.21053899375579,118.21053899375579,0.0,0.0,0.0,0.0,-59.87783620779024,-59.87783620779024
Andere ab),2035,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,102.258,0.0,115.4367389937558,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00837520154602,2.750375201546024,26.7123287671233,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-75.14999999999999,0.0,-70.57163620779022,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,1.0,300.0,other_industries,-176.42909051947555,102.258,102.258,-75.14999999999999,-75.14999999999999,115.4367389937558,115.4367389937558,0.0,0.0,0.0,0.0,-70.57163620779022,-70.57163620779022
Andere ab),2036,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,99.981,0.0,113.1597389937558,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.57637520154603,2.750375201546024,26.7123287671233,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-85.995,0.0,-81.41663620779023,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,1.0,320.0,other_industries,-203.54159051947556,99.981,99.981,-85.995,-85.995,113.1597389937558,113.1597389937558,0.0,0.0,0.0,0.0,-81.41663620779023,-81.41663620779023
Andere ab),2037,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,97.6626,0.0,110.8413389937558,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.750375201546024,26.7123287671233,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-96.80940000000001,0.0,-92.23103620779024,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,1.0,340.0,other_industries,-230.5775905194756,97.6626,97.6626,-96.80940000000001,-96.80940000000001,110.8413389937558,110.8413389937558,0.0,0.0,0.0,0.0,-92.23103620779024,-92.23103620779024
Andere ab),2038,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,95.3856,0.0,108.5643389937558,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.750375201546024,26.7123287671233,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-107.6544,0.0,-103.07603620779022,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,1.0,360.0,other_industries,-257.6900905194755,95.3856,95.3856,-107.6544,-107.6544,108.5643389937558,108.5643389937558,0.0,0.0,0.0,0.0,-103.07603620779022,-103.07603620779022
Andere ab),2039,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,93.1086,0.0,106.2873389937558,0.0,0.0,0.0,0.0,0.0,0.0,93.1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.20837520154603,2.750375201546024,26.7123287671233,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-118.49940000000001,0.0,-113.92103620779024,0.0,0.0,0.0,0.0,0.0,0.0,93.1086,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,1.0,380.0,other_industries,-284.8025905194756,93.1086,93.1086,-118.49940000000001,-118.49940000000001,106.2873389937558,106.2873389937558,0.0,0.0,0.0,0.0,-113.92103620779024,-113.92103620779024
Andere ab),2040,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,90.83159999999998,0.0,104.01033899375578,0.0,0.0,0.0,0.0,0.0,0.0,90.83159999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.750375201546024,26.7123287671233,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-129.3444,0.0,-124.76603620779024,0.0,0.0,0.0,0.0,0.0,0.0,90.83159999999998,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,1.0,400.0,other_industries,-311.9150905194756,90.83159999999998,90.83159999999998,-129.3444,-129.3444,104.01033899375578,104.01033899375578,0.0,0.0,0.0,0.0,-124.76603620779024,-124.76603620779024
Andere ab),2041,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,90.2934,0.0,103.4721389937558,0.0,0.0,0.0,0.0,0.0,0.0,90.2934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91237520154604,2.750375201546024,26.7123287671233,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-138.0186,0.0,-133.44023620779024,0.0,0.0,0.0,0.0,0.0,0.0,90.2934,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,1.0,420.0,other_industries,-333.6005905194756,90.2934,90.2934,-138.0186,-138.0186,103.4721389937558,103.4721389937558,0.0,0.0,0.0,0.0,-133.44023620779024,-133.44023620779024
Andere ab),2042,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,89.7552,0.0,102.9339389937558,0.0,0.0,0.0,0.0,0.0,0.0,89.7552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.12037520154604,2.750375201546024,26.7123287671233,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-146.7648,0.0,-142.18643620779022,0.0,0.0,0.0,0.0,0.0,0.0,89.7552,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,1.0,440.0,other_industries,-355.46609051947553,89.7552,89.7552,-146.7648,-146.7648,102.9339389937558,102.9339389937558,0.0,0.0,0.0,0.0,-142.18643620779022,-142.18643620779022
